"scaffold","length","coverage","breadth","nucl_diversity","coverage_median","coverage_std","coverage_SEM","breadth_minCov","breadth_expected","nucl_diversity_median","nucl_diversity_rarefied","nucl_diversity_rarefied_median","breadth_rarefied","conANI_reference","popANI_reference","SNS_count","SNV_count","divergent_site_count","population_divergent_sites","consensus_divergent_sites","Sample"
"1458300_113",4979,12.8835107451295,0.989957822855995,0.000219378544863091,13,4.25220277100459,0.060267963978128,0.970877686282386,0.999988534178461,0,NA,NA,0,1,1,0,2,2,0,0,"D17181390"
"1458300_11433",4887,12.7820748925721,0.990587272355228,9.52106005450704e-05,12,4.44935831242953,0.0636532598797969,0.967055453243299,0.999987459813245,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_11694",1628,11.3353808353808,0.996928746928747,0.00277256649902014,12,3.90605921166566,0.0968378293362576,0.950859950859951,0.999955013192491,0,NA,NA,0,0.998062015503876,1,0,10,10,0,3,"D17181390"
"1458300_11765",171844,13.7126288959754,0.99968576150462,0.000266182576114327,13,4.55558133967974,0.0109894987105285,0.991678499103838,0.999994486171316,0,NA,NA,0,1,1,0,34,34,0,0,"D17181390"
"1458300_11803",2469,10.9870392871608,0.993114621304172,0.000529321574469277,12,4.69980072727981,0.0946034264530259,0.888618874038072,0.999938811768982,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_12292",3848,16.2289501039501,0.99506237006237,0.000996982486976883,16,6.34988366809519,0.102377536698069,0.971673596673597,0.999999402291668,0,NA,NA,0,1,1,0,6,6,0,0,"D17181390"
"1458300_12294",121776,13.4949579555906,0.99979470503219,0.000251478222123125,13,4.66966615100454,0.0133815605477148,0.989800945999212,0.999993317697036,0,NA,NA,0,1,1,0,23,23,0,0,"D17181390"
"1458300_12833",199500,14.4278947368421,0.999734335839599,0.000266370566492591,14,4.55058770381064,0.0101881921553899,0.991784461152882,0.999997068015477,0,NA,NA,0,1,1,0,40,40,0,0,"D17181390"
"1458300_4606",168241,12.2385447067005,0.999417502273524,0.000253311308766713,12,4.20844751867575,0.0102602344778155,0.978614012042249,0.999979735398773,0,NA,NA,0,1,1,0,28,28,0,0,"D17181390"
"1458300_4834",71152,12.3341578592309,0.998931864178098,0.000185691927972242,12,4.17646280491861,0.0156573447381898,0.981954126377333,0.999981376035447,0,NA,NA,0,0.999985687296044,0.999985687296044,1,5,6,1,1,"D17181390"
"1458300_5059",3400,13.2073529411765,0.990588235294118,0.000470003686665721,13,4.93453663646436,0.0846390529836569,0.963823529411765,0.99999138574912,0,NA,NA,0,1,1,0,3,3,0,0,"D17181390"
"1458300_5272",501523,11.9394584096841,0.999794625570512,0.000273665558812475,12,4.1175452786559,0.00581424581869798,0.979961038676192,0.999973610431956,0,NA,NA,0,0.99999796530023,0.99999796530023,1,91,92,1,1,"D17181390"
"1458300_13039",4955,10.3515640766902,0.995761856710394,0.000289247571342077,10,4.11660454409129,0.0584872427463982,0.935620585267407,0.999892758909913,0,NA,NA,0,1,1,0,3,3,0,0,"D17181390"
"1458300_13543",246417,15.1164489462983,0.999963476545855,0.000260566705108434,15,4.78712080851838,0.00964361659831734,0.995215427507031,0.999998403703692,0,NA,NA,0,0.999995922328514,0.999995922328514,1,57,58,1,1,"D17181390"
"1458300_14103",58551,10.2460931495619,0.999419309661662,0.000266276730059523,10,3.64044035727957,0.0150449403616373,0.960940035183003,0.999882291608558,0,NA,NA,0,1,1,0,15,15,0,0,"D17181390"
"1458300_14680",1054,25.5180265654649,0.975332068311196,0.000744689645627572,28,13.4401885905793,0.414181958249912,0.907020872865275,0.999999999836207,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_1482",1277,9.41895066562255,0.998433829287392,0.00138442680549811,10,4.8571497803704,0.135974089331013,0.790133124510572,0.999755655987356,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_1992",2390,10.7389121338912,0.969037656903766,0.000241697680213648,10,4.68814409450658,0.0959164014642118,0.914225941422594,0.999923823642636,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_2569",1305,39.7126436781609,0.993103448275862,0.000286774252945543,40,18.6414287799333,0.51622662528027,0.974712643678161,1,0,0.000101818202377868,0,0.295019157088123,1,1,0,1,1,0,0,"D17181390"
"1458300_2889",1174,22.5349233390119,0.988926746166951,0.00274972460626899,24,9.9393419304024,0.290207495526724,0.921635434412266,0.999999997718282,0,NA,NA,0,1,1,0,5,5,0,0,"D17181390"
"1458300_3052",6101,13.1530896574332,0.994427143091296,0.000244839527300922,13,4.99786898137764,0.0639911550688994,0.955253237174234,0.999990962953644,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_3069",2364,16.8637901861252,0.988155668358714,0.00028014778824903,18,5.51179862149957,0.113386534274899,0.947969543147208,0.999999658776017,0,NA,NA,0,1,1,0,1,1,0,0,"D17181390"
"1458300_3192",9057,13.3873247212101,0.997570939604726,0.000280634820261083,14,3.89875830443999,0.0409692587023181,0.985977696809098,0.999992651451365,0,NA,NA,0,1,1,0,4,4,0,0,"D17181390"
"1458300_3291",2224,14.1510791366906,0.977517985611511,0.000195064120334321,14,7.68984069500797,0.163097615464821,0.927158273381295,0.999996256175508,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_3362",8974,14.1100958324047,0.997659906396256,0.00030964306915704,14,4.92109825962193,0.0519509152050722,0.985290840205037,0.999996118211745,0,NA,NA,0,1,1,0,3,3,0,0,"D17181390"
"1458300_3412",2091,11.882831181253,0.981348637015782,0.000596810161784034,12,4.54996668806064,0.099525661768511,0.905308464849354,0.999972257358748,0,NA,NA,0,1,1,0,1,1,0,0,"D17181390"
"1458300_3904",18902,14.5419003280076,0.996719923817586,0.000275568935222292,15,4.44028505375476,0.0322974667968556,0.98560998836102,0.999997348799468,0,NA,NA,0,1,1,0,3,3,0,0,"D17181390"
"1458300_3962",3432,14.5999417249417,0.995920745920746,0.000569929546069825,13,6.88639329286504,0.117565924484223,0.978146853146853,0.999997481251843,0,NA,NA,0,1,1,0,3,3,0,0,"D17181390"
"1458300_4201",94662,12.4844921932771,0.99875345967759,0.000276626355329546,12,5.09977433614079,0.0165754533338028,0.952684287253597,0.999983691214484,0,NA,NA,0,1,1,0,10,10,0,0,"D17181390"
"1458300_4325",1197,21.1620718462824,0.994987468671679,0.000260809896662772,23,8.98492927648532,0.259805938162604,0.929824561403509,0.999999992331229,0,NA,NA,0,1,1,0,0,0,0,0,"D17181390"
"1458300_4459",355035,10.9348909262467,0.999704254510119,0.000260735091201614,11,4.04788014490658,0.0067934858023835,0.965614657709803,0.99993592835758,0,NA,NA,0,1,1,0,39,39,0,0,"D17181390"
"1458300_7578",1413,327.750884642604,1,0.00024085562424303,377,133.218693581111,3.54525780691097,0.994338287331918,1,0,0.000232315738078692,0,0.950460014154282,1,1,0,0,0,0,0,"D10181706"
"1458300_7712",71659,372.386580890049,0.999860450187694,0.000254852390274674,372,44.22952768227,0.165226597787516,0.99974881033785,1,0,0.000231072852430292,0,0.997823022928034,0.999888332100334,0.999902290587792,7,4,11,7,8,"D10181706"
"1458300_7810",1178,281.072156196944,1,0.000389765374203987,312,96.7369442840146,2.81970797993441,0.997453310696095,1,0,0.000241629785938113,0,0.958404074702886,1,1,0,0,0,0,0,"D10181706"
"1458300_7838",27523,394.716382661774,0.860807324782909,0.000326419150414647,387,358.929651993065,2.16356198784578,0.860661991788686,1,0,0.00020848652435479,0,0.85797333139556,0.999873353596758,0.999915569064505,1,4,5,2,3,"D10181706"
"1458300_8019",11024,217.28084179971,0.656930333817126,0.000535282529736003,326,174.148575824497,1.65870832155333,0.655841799709724,1,0,0.000182414504812378,0,0.641690856313498,0.999308437067773,0.999308437067773,5,6,11,5,5,"D10181706"
"1458300_9264",355218,375.325253787815,1,0.000245867245271425,375,39.0956282784058,0.0655965994089603,0.999985924136727,1,0,0.000230429052103132,0,0.999710037216582,0.999977478301751,0.999977478301751,8,6,14,8,8,"D10181706"
"1458300_962",3467,347.986155177387,0.999423132391116,0.000261549003409356,379,90.7332107222225,1.54117515806887,0.998557830977791,1,0,0.000184742305345487,0,0.979232766080185,1,1,0,0,0,0,0,"D10181706"
"1458300_9800",2210,422.631674208145,1,0.000666494484224844,384,203.743961610331,4.33497790660279,0.99683257918552,1,0,0.00038678458037622,0,0.972398190045249,1,1,0,3,3,0,0,"D10181706"
"phage_ICP2",49675,12897.52094615,0.903351786612984,0.000265428034612047,13888,6234.89896474779,27.9746623737261,0.902224458983392,1,0.000151097774505615,0.000272561486489242,0,0.896104680422748,0.997367129278415,0.997367129278415,118,16,134,118,118,"D10181706"
"1458300_7110",1070,1643.27102803738,1,0.00102531926669847,1509,1087.11871838002,33.2497298476434,0.999065420560748,1,0,0.00141118493690307,0,0.985981308411215,0.999064546304958,1,0,3,3,0,1,"D10181706"
"1458300_7298",2368,333.767314189189,1,0.0004090366355467,369,93.6926058326848,1.92577785794225,0.999577702702703,1,0,0.000254545505944837,0,0.975506756756757,1,1,0,1,1,0,0,"D10181706"
"1458300_7559",572955,360.587002469653,0.999996509324467,0.000250120592746761,360,38.4929089475983,0.0508535006862151,0.999979055946802,1,0,0.0002460810518915,0,0.99986560899198,0.999961601764922,0.999961601764922,22,13,35,22,22,"D10181706"
"1458300_5386",1110,416.486486486487,0.999099099099099,0.00083192126660403,387,203.227576907228,6.10262755982859,0.996396396396396,1,0,0.000832330855659924,0,0.958558558558558,1,1,0,1,1,0,0,"D10181706"
"1458300_5563",176561,358.561641585628,1,0.000255977457575884,359,41.7970899520649,0.0994717791450933,0.999966017410413,1,0,0.000230341604360973,0,0.999376985857579,0.999932032511116,0.99994336042593,10,5,15,10,12,"D10181706"
"1458300_6039",166799,410.323958776731,1,0.000261278414109833,411,48.3954852204976,0.118497565797621,0.999958033321543,1,0,0.000231282479238981,0,0.99906474259438,0.999982013525829,0.999982013525829,3,12,15,3,3,"D10181706"
"1458300_6196",235868,354.609925890752,1,0.000248132918654331,384,91.0343677570015,0.187444105870763,0.999983041362118,1,0,0.000235051442444734,0,0.998753540115658,0.99993216429807,0.999940643760811,14,7,21,14,16,"D10181706"
"1458300_6533",76054,398.841244378994,1,0.000258070397106125,399,41.714726162884,0.151262481908082,0.999973702895311,1,0,0.000241722946246248,0,0.999434612249191,0.999986851101878,0.999986851101878,1,3,4,1,1,"D10181706"
"1458300_10454",10746,374.070537874558,1,0.000253005963028574,380,58.0653383909371,0.560162138534514,0.999906942117997,1,0,0.000259704325901056,0,0.994416527079844,0.999906933457422,0.999906933457422,1,1,2,1,1,"D10181706"
"1458300_10469",45543,419.415563313791,0.99997804272885,0.000238903731116902,420,52.9028187609203,0.247897851719522,0.999802384559647,1,0,0.000221178164384939,0,0.998221461036822,0.999978038388896,0.999978038388896,1,0,1,1,1,"D10181706"
"1458300_1061",92205,395.232254216149,1,0.000263776943738692,395,45.4155186275021,0.149564800837386,0.999956618404642,1,0,0.000249212377446906,0,0.999642101838295,0.999913233045195,0.999913233045195,8,6,14,8,8,"D10181706"
"1458300_10861",10035,385.661484803189,0.999900348779273,0.000265742876408015,364,120.966084209732,1.20760964773191,0.999701046337818,1,0,0.000289129603592841,0,0.99372197309417,0.999800637958533,0.999800637958533,2,2,4,2,2,"D10181706"
"1458300_11168",1954,321.553735926305,1,0.000280321224844227,360,97.729989765443,2.21144799909824,0.998464687819857,1,0,0.000288219786924615,0,0.96878198567042,0.999487442337263,0.999487442337263,1,0,1,1,1,"D10181706"
"1458300_113",4979,208.429805181763,0.613577023498694,0.000790044812097879,227,196.535747648661,2.78557020856877,0.611769431612774,1,0,0.000511583316154529,0,0.586061458124121,0.998686802363756,0.999015101772817,3,5,8,3,4,"D10181706"
"1458300_11433",4887,359.936361776141,1,0.000259216248353455,378,79.5374689331736,1.13787625645732,0.997749130345816,1,0,0.000235137974565536,0,0.986494782074893,1,1,0,0,0,0,0,"D10181706"
"1458300_11694",1628,365.199631449631,1,0.00338871861265688,391,104.174590387577,2.58266469053983,1,1,0,0.00326437940466651,0,0.984643734643735,0.998771498771499,1,0,12,12,0,2,"D10181706"
"1458300_11765",171844,401.98453248295,0.999214403761551,0.000242363790357025,399,54.8308056119434,0.132269193027306,0.999196946067363,1,0,0.000240562082727269,0,0.998917622960359,0.999935937008608,0.999947584825224,9,3,12,9,11,"D10181706"
"1458300_11803",2469,345.46132037262,0.998784933171324,0.00030191842737548,377,92.3871122832459,1.85968254597769,0.996759821790198,1,0,0.00025350480888553,0,0.976508707978939,1,1,0,1,1,0,0,"D10181706"
"1458300_12292",3848,361.070166320166,0.99948024948025,0.000747567391984671,372,100.577155992088,1.62157954645745,0.999220374220374,1,0,0.000761160970048746,0,0.984927234927235,0.999739921976593,1,0,5,5,0,1,"D10181706"
"1458300_12294",121776,355.401647286822,1,0.000238870450622652,356,38.2031790150267,0.10947638151708,0.999934305610301,1,0,0.000223736034228761,0,0.999351267901721,0.999991787661783,0.999991787661783,1,2,3,1,1,"D10181706"
"1458300_12833",199500,377.48634085213,0.999994987468672,0.000248216513790367,378,39.4368414055211,0.0882941159236701,0.99996992481203,1,0,0.000241464417801263,0,0.999233082706767,0.999984961953743,0.999984961953743,3,4,7,3,3,"D10181706"
"1458300_4606",168241,362.262005099827,0.962934124262219,0.000259099229565019,380,88.3121892542444,0.215305944763898,0.962880629573053,1,0,0.000222551555993045,0,0.961864230478896,0.999975308032297,0.999975308032297,4,12,16,4,4,"D10181706"
"1458300_4834",71152,388.861592084551,1,0.000247962139179769,388,41.9414474547602,0.157236334259811,0.999929727906454,1,0,0.000254907130765813,0,0.999142680458736,0.999943778374352,0.999943778374352,4,0,4,4,4,"D10181706"
"1458300_5059",3400,376.32,1,0.000420430278047945,384,94.6639316368234,1.62371183268613,0.998823529411765,1,0,0.000233164639940053,0,0.987941176470588,0.999705535924617,1,0,3,3,0,1,"D10181706"
"1458300_5272",501523,386.454934270213,0.9999980060735,0.000244990460192884,380,61.6864555307029,0.0871053484217582,0.999992024294,1,0,0.0002437322279637,0,0.999904291528006,0.999966102979149,0.999966102979149,16,4,20,17,17,"D10181706"
"1458300_13039",4955,356.997981836529,1,0.000274698192729961,375,70.3834100886354,0.999982278375977,0.997780020181635,1,0,0.00023177267948904,0,0.987083753784057,1,1,0,0,0,0,0,"D10181706"
"1458300_13543",246417,390.129954508009,1,0.000248285076402399,389,43.319115173377,0.0872660112038605,0.999979709192142,1,0,0.000245104388002182,0,0.999650998104839,0.999959417560833,0.999959417560833,10,0,10,10,10,"D10181706"
"1458300_14103",58551,341.743078683541,1,0.000302804606550411,345,43.0421142065789,0.177881239005018,0.999914604362009,1,0,0.000263654759733445,0,0.998001742071015,0.999948758241383,0.999948758241383,3,11,14,3,3,"D10181706"
"1458300_14680",1054,604.396584440228,1,0.00110719816410754,722,265.539014003542,8.18303017628993,0.999051233396584,1,0,0.000229687546379864,0,0.971537001897533,1,1,0,2,2,0,0,"D10181706"
"1458300_1482",1277,269.900548159749,1,0.00296199845332723,284,113.46128455507,3.17630617529076,0.998433829287392,1,0,0.00209926778073233,0,0.962411902897416,1,1,0,12,12,0,0,"D10181706"
"1458300_1992",2390,339.413807531381,0.980753138075314,0.00038709895223632,369,117.641626112058,2.40687171972569,0.97907949790795,1,0,0.000373589898698623,0,0.956903765690377,0.998717948717949,0.998717948717949,3,0,3,3,3,"D10181706"
"1458300_2569",1305,288.68122605364,1,0.000949422640584285,333,99.1599017881458,2.74597950980669,0.996934865900383,1,0,0.000250880050659208,0,0.957854406130268,0.999231360491929,1,0,3,3,0,1,"D10181706"
"1458300_2889",1174,562.660136286201,1,0.00286773408668628,695,252.425287737955,7.37027773820424,0.999148211243612,1,0,0.00242323942587408,0,0.96763202725724,1,1,0,7,7,0,0,"D10181706"
"1458300_3052",6101,369.638256023603,0.999672184887723,0.000370851382172854,386,75.2830104049875,0.963900176421034,0.998524831994755,1,0,0.000195083091425352,0,0.986723487952795,1,1,0,1,1,0,0,"D10181706"
"1458300_3069",2364,581.181049069374,1,0.000425298099849036,665,195.875230616634,4.02946752504434,0.998730964467005,1,0,0.000456401401531359,0,0.978003384094755,1,1,0,2,2,0,0,"D10181706"
"1458300_3192",9057,368.162526222811,1,0.000253854179687929,377,60.8892611770462,0.639841636378056,0.999116705310809,1,0,0.000264707876034609,0,0.992050347797284,1,1,0,0,0,0,0,"D10181706"
"1458300_3291",2224,321.821942446043,0.939298561151079,0.00102906073385556,369,126.154815762664,2.67567956819333,0.93794964028777,1,0,0.000325722737618328,0,0.91771582733813,0.99856184084372,0.999041227229147,0,3,3,2,3,"D10181706"
"1458300_3362",8974,405.924448406508,1,0.000356583451746273,393,110.873785439802,1.17046933874696,0.999554267885001,1,0,0.000287813651892899,0,0.994874080677513,0.999888517279822,0.999888517279822,1,3,4,1,1,"D10181706"
"1458300_3412",2091,317.770444763271,0.999521759923482,0.000372645549343798,356,103.742258274219,2.26925109917723,0.996174079387853,1,0,0.000311265571537489,0,0.963653754184601,1,1,0,0,0,0,0,"D10181706"
"1458300_3904",18902,390.659612739393,0.999947095545445,0.000248157325772325,393,52.2571381070835,0.380104692036613,0.999735477727225,1,0,0.000205562667102588,0,0.996719923817586,1,1,0,0,0,0,0,"D10181706"
"1458300_3962",3432,432.93851981352,1,0.000614351742751151,383,181.325977587122,3.0956344317602,1,1,0,0.000564081431208563,0,0.988053613053613,1,1,0,8,8,0,0,"D10181706"
"1458300_4201",94662,347.425281527963,0.999936616593776,0.000251726578174738,382,98.7390333472396,0.3209248354135,0.999767594177178,1,0,0.000254819306247267,0,0.997475227652067,0.999968300929839,0.999968300929839,3,3,6,3,3,"D10181706"
"1458300_4325",1197,559.390142021721,1,0.00173891815625338,627,221.928632969533,6.41723211385682,1,1,0,0.000100771228574548,0,0.974937343358396,0.999164578111946,1,0,4,4,0,1,"D10181706"
"1458300_4459",355035,346.502592702128,1,0.000262543885820143,343,54.4909141999478,0.0914511395407895,0.999994366752574,1,0,0.000252702578374731,0,0.999377526159393,0.9999577504063,0.99996056704588,14,25,39,14,15,"D10181706"
"1458300_7110",1070,3908.18504672897,1,0.00112793829953561,3512,2619.36065313241,80.1136367332375,1,1,0,0.00129652588580131,0,0.995327102803738,0.999065420560748,1,0,3,3,0,1,"1296600"
"1458300_7298",2368,645.247043918919,1,0.000254636129146446,698,175.126807916603,3.5995938635773,0.999577702702703,1,0,0.000234529961887553,0,0.988175675675676,1,1,0,0,0,0,0,"1296600"
"1458300_7559",572955,727.194861725615,1,0.000252881974842745,727,68.9636506754865,0.0911088081631867,0.999991273311168,1,0,0.000243725768856895,0,0.999909242436142,0.99996334758705,0.99996334758705,21,12,33,21,21,"1296600"
"1458300_5386",1110,781.325225225225,1,0.000846262008301735,698,393.27252041,11.8093998762427,0.997297297297297,1,0,0.000893726999909195,0,0.976576576576577,1,1,0,1,1,0,0,"1296600"
"1458300_5563",176561,711.61778648739,1,0.000258953655649208,713,68.0985266355943,0.162065866532114,0.999994336235069,1,0,0.000229406005441191,0,0.999779113167687,0.999949025826914,0.999960353420933,7,5,12,7,9,"1296600"
"1458300_6039",166799,886.337256218563,1,0.000271858278876436,891,83.3012091468335,0.203965110938025,1,1,0,0.000263751860817951,0,0.999874099964628,0.999976019040882,0.999976019040882,4,12,16,4,4,"1296600"
"1458300_6196",235868,752.967189275357,0.999995760340529,0.000253734644077963,820,180.827217873078,0.372331867694109,0.999970322383706,1,0,0.000247246801380774,0,0.99976681872912,0.999944882791136,0.999944882791136,13,6,19,13,13,"1296600"
"1458300_6533",76054,919.137928314092,1,0.000272983493958434,917,77.4399067883202,0.280806170314842,1,1,0,0.000260385642902983,0,0.99978962316249,1,1,0,3,3,0,0,"1296600"
"1458300_7578",1413,589.351026185421,0.991507430997877,0.000276840988407856,727,245.26685193083,6.52711866638167,0.987968860580326,1,0,0.000287693479786744,0,0.960368011323425,1,1,0,0,0,0,0,"1296600"
"1458300_7712",71659,744.012615303032,0.999888360150156,0.000277288706585166,748,78.4047914989267,0.29289385685211,0.999832540225233,1,0,0.00024959566347027,0,0.999051061276323,0.9998604268148,0.99988834145184,8,5,13,8,10,"1296600"
"1458300_7810",1178,548.410016977929,1,0.00116021677750311,651,196.235087700929,5.71989994958807,0.99830220713073,1,0,0.000236031332671693,0,0.975382003395586,1,1,0,2,2,0,0,"1296600"
"1458300_7838",27523,823.319623587545,0.860843658031465,0.000366249043614153,826,693.034838837018,4.17748666134045,0.860770991534353,1,0,0.000288262441165421,0,0.859608327580569,0.999831159512051,0.999873369634038,2,6,8,3,4,"1296600"
"1458300_8019",11024,621.417815674891,0.921625544267054,0.000646032444341693,711,235.524922788322,2.24329798571479,0.921081277213353,1,0,0.000487132300357573,0,0.915729317851959,0.999507583218436,0.999704549931062,2,11,13,3,5,"1296600"
"1458300_9264",355218,762.94499152633,0.999997184827346,0.000252426034747177,764,65.5876347905989,0.110046212198013,0.999991554482036,1,0,0.000244589201617296,0,0.9999070993024,0.999974663232127,0.999974663232127,9,5,14,9,9,"1296600"
"1458300_962",3467,658.903086241708,1,0.000243236644163369,711,157.880561001819,2.68172587105842,0.999134698586674,1,0,0.000228305229560299,0,0.990481684453418,1,1,0,0,0,0,0,"1296600"
"1458300_9800",2210,843.972398190045,1,0.000563133130038973,726,410.42933338113,8.73253900810914,0.999095022624434,1,0,0.000448073433079843,0,0.986425339366516,1,1,0,2,2,0,0,"1296600"
"phage_ICP1",125956,10414.29357871,0.868334974117946,0.000253043817853848,12046,5007.48060479675,14.1094982403058,0.868334974117946,1,0.000166416168212891,0.000249570221746431,0,0.867215535583855,0.998162235307026,0.998180521522876,198,8,206,199,201,"1296600"
"1458300_10454",10746,714.311650846827,1,0.000304626120473661,732,104.104251890184,1.00430415089845,0.999906942117997,1,0,0.00023016054913283,0,0.997208263539922,0.999906933457422,0.999906933457422,1,1,2,1,1,"1296600"
"1458300_10469",45543,886.744944338318,1,0.000273242463236234,892,92.6713920123842,0.434249810006307,0.999934128186549,1,0,0.000235786371768132,0,0.999253452780888,0.999956082564778,0.999956082564778,2,2,4,2,2,"1296600"
"1458300_1061",92205,907.30430020064,1,0.000266350778689306,908,81.3226644911293,0.267816122897159,0.999978309202321,1,0,0.000257630105643836,0,0.999815628219728,0.99991323492728,0.99991323492728,8,5,13,8,8,"1296600"
"1458300_10861",10035,756.149078226208,1,0.000286013378075656,722,218.544495606587,2.18173914678133,0.999800697558545,1,0,0.000253982258996199,0,0.997209765819631,0.999800657829164,0.999800657829164,2,2,4,2,2,"1296600"
"1458300_11168",1954,619.768679631525,0.999488229273286,0.000232324424247032,692,188.654620228253,4.26890336759177,0.998464687819857,1,0,0.000265002653614954,0,0.984135107471853,0.999487442337263,0.999487442337263,1,0,1,1,1,"1296600"
"1458300_113",4979,395.756376782486,0.614380397670215,0.00115569511919289,421,376.795771101683,5.34045885928017,0.613577023498694,1,0,0.000494754457808333,0,0.601124723840128,0.998363338788871,0.998363338788871,4,6,10,5,5,"1296600"
"1458300_11433",4887,684.387968078576,1,0.000340358960540632,720,137.518199708916,1.96735823226916,0.99938612645795,1,0,0.000249382755393324,0,0.994475138121547,1,1,0,1,1,0,0,"1296600"
"1458300_11694",1628,670.198402948403,1,0.00335003937198719,724,178.004660161521,4.41303727559964,1,1,0,0.00296356886292926,0,0.991400491400491,0.998771498771499,1,0,12,12,0,2,"1296600"
"1458300_11765",171844,782.36605875096,0.92980261167105,0.000253734348798829,835,226.114738065816,0.545460049360128,0.929785153976863,1,0,0.000247183177358834,0,0.929633853960569,0.999924895792913,0.999924895792913,12,2,14,12,12,"1296600"
"1458300_11803",2469,650.368975293641,1,0.00037075545945342,710,163.966099173618,3.30051329919662,0.99918995544755,1,0,0.000421414021623323,0,0.991089509923046,1,1,0,1,1,0,0,"1296600"
"1458300_12292",3848,722.758316008316,1,0.000923699747747753,734,193.616469131615,3.12162839666928,1,1,0,0.000867747054695722,0,0.994282744282744,0.999740124740125,1,0,6,6,0,1,"1296600"
"1458300_12294",121776,702.148510379714,1,0.000262973533210142,703,61.0684665007808,0.174999958371863,0.999983576402575,1,0,0.000249200840792052,0,0.999753646038628,0.999991788066418,0.999991788066418,1,4,5,1,1,"1296600"
"1458300_12833",199500,771.480431077694,1,0.000258241341269838,773,69.3146953429853,0.155186864051709,0.999989974937343,1,0,0.000249674418110191,0,0.999814536340852,0.999984962255261,0.999984962255261,3,6,9,3,3,"1296600"
"1458300_4606",168241,768.332487324731,0.962934124262219,0.000271689655459983,809,182.893739615422,0.445896650641668,0.962916292699164,1,0,0.00026254188093866,0,0.962583436855463,0.999944445130307,0.999950617893606,8,12,20,8,9,"1296600"
"1458300_4834",71152,669.404964020688,0.827074432201484,0.000262513640524653,795,312.553880341938,1.17174845853033,0.827060377782775,1,0,0.000250868709272267,0,0.826765234989881,0.999932027121179,0.999932027121179,4,2,6,4,4,"1296600"
"1458300_5059",3400,727.147941176471,1,0.00046487922177596,742,191.269239390284,3.28072288840021,1,1,0,0.00040438263805298,0,0.993235294117647,0.999705882352941,1,0,3,3,0,1,"1296600"
"1458300_5272",501523,782.301738903301,1,0.000255082454589162,771,115.007328609381,0.162397942034289,0.9999980060735,1,0,0.000255017852465844,0,0.999902297601506,0.999966103181914,0.999966103181914,16,8,24,17,17,"1296600"
"1458300_13039",4955,682.738647830474,1,0.000273964091211831,715,128.615652172047,1.82732511442469,0.999596367305752,1,0,0.000318505040954653,0,0.993541876892028,0.999798102160307,0.999798102160307,1,0,1,1,1,"1296600"
"1458300_13543",246417,879.962940868528,1,0.000252745323559012,880,74.5911467490365,0.15026326881004,0.999995941838428,1,0,0.000233526297081954,0,0.999874196991279,0.999959418219596,0.999959418219596,10,1,11,10,10,"1296600"
"1458300_14103",58551,649.000273266042,1,0.000307056294049479,657,72.1190678389237,0.298048304075033,0.999982920872402,1,0,0.000290810946754871,0,0.999385151406466,0.9999658411614,0.9999658411614,2,13,15,2,2,"1296600"
"1458300_14680",1054,1114.79222011385,1,0.00114981991290142,1325,481.889012527658,14.8502183226597,1,1,0,0.000149374402865887,0,0.985768500948767,1,1,0,3,3,0,0,"1296600"
"1458300_1482",1277,589.48942834769,1,0.00337468989677703,648,250.601364594831,7.01549136359818,1,1,0,0.00254470128937068,0,0.982772122161316,1,1,0,12,12,0,0,"1296600"
"1458300_1992",2390,653.461506276151,0.980334728033473,0.000334705505281474,708,209.765665189258,4.29167008310948,0.979916317991632,1,0,0.0002514877520845,0,0.970292887029289,0.998719043552519,0.998719043552519,3,0,3,3,3,"1296600"
"1458300_2569",1305,649.789272030651,1,0.000706263657273887,757,222.456840792049,6.1603724450675,1,1,0,0.000367787408120379,0,0.98007662835249,1,1,0,2,2,0,0,"1296600"
"1458300_2889",1174,1270.68824531516,1,0.00290622527235507,1585,555.828987753188,16.2290159254514,0.999148211243612,1,0,0.00270482769300196,0,0.988074957410562,1,1,0,8,8,0,0,"1296600"
"1458300_3052",6101,825.720373709228,0.999836092443862,0.00024882673474369,857,154.170883632516,1.97395589168049,0.999508277331585,1,0,0.000244733842020062,0,0.994427143091296,1,1,0,0,0,0,0,"1296600"
"1458300_3069",2364,1131.19416243655,1,0.000372622344901319,1304,385.960719203332,7.93983077429759,1,1,0,0.000420639713181625,0,0.991962774957699,1,1,0,1,1,0,0,"1296600"
"1458300_3192",9057,727.446063818041,1,0.000254845978646556,751,110.152616734284,1.15751495715567,0.999668764491554,1,0,0.000243177322953092,0,0.9952522910456,1,1,0,0,0,0,0,"1296600"
"1458300_3291",2224,587.91726618705,0.939298561151079,0.00128492363449939,684,234.747454205228,4.97887427527136,0.939298561151079,1,0,0.000114508299655758,0,0.923561151079137,0.998563906175203,0.999521302058401,0,4,4,1,3,"1296600"
